0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
-53.0,-53.0,-53.0,-53.0,-53.0,-53.56815368577099,-53.604690761332094,-53.630799605849596,-53.4358004719697,-52.44675318980416,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.56815402210395,-49.6046913318402,-49.63080035558825,-50.20675107512756,-44.0,-44.0,-44.0,-44.5681529313049,-44.60468948156415,-44.63079792403327,-44.65088782498425,-44.66707501739385,-44.68053791002838,-44.69199890158607,-45.0,-44.426836608323995,-44.39178644629409,-44.36647040575989,-44.34686656200519,-44.331004235812316,-44.56451100404645,-44.601002958901745,-44.62689655645979,-44.6467375487498,5.0
-53.0,-53.0,-53.0,-53.0,-53.568153353013436,-53.6046901968895,-53.6307988640828,-53.43580079587647,-52.8574785429479,-52.820761493085634,-49.0,-49.0,-49.0,-49.0,-49.0,-49.56815368953989,-49.60469076772513,-49.630799614251075,-49.65088984021824,-49.66707730249287,-44.0,-44.0,-44.56815259811303,-44.60468891638642,-44.63079718130212,-44.65088693943282,-44.667074013257405,-44.68053680521071,-44.691997709856636,-44.435446702004576,-44.0,-44.0,-44.0,-44.0,-44.0,-44.568153597113614,-44.60469061094626,-44.63079940821876,-44.65088959456724,-44.66707702394589,5.0
-53.0,-53.0,-53.0,-53.56815302006437,-53.60468963212277,-53.63079812189077,-53.435801119969135,-53.39907102680592,-53.37303011300248,-52.79835484825265,-49.0,-49.0,-49.0,-49.0,-49.568153356784514,-49.60469020328622,-49.63079887248907,-49.65088895582046,-49.667076299662625,-49.680539320867034,-44.0,-44.578075961298815,-44.61170878786232,-44.636252762184014,-44.655376409499105,-44.670914632738544,-44.68391596632879,-44.69503466049933,-44.43526635546889,-44.398901000666704,-44.0,-44.0,-44.0,-44.0,-44.56815326430504,-44.604690046417325,-44.630798666338684,-44.650888710028894,-44.667076020956486,-45.24301708459819,5.0
-53.0,-53.0,-53.56815268692361,-53.60468906703156,-53.630797379273126,-53.43580144424787,-53.399071566736566,-53.37303081755183,-53.353086479986224,-52.778529825534314,-49.0,-49.0,-49.0,-49.56815302383761,-49.604689638523155,-49.63079813030187,-49.65088807091654,-49.66707529625929,-49.68053821685485,-49.43550964362116,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-44.4318464895084,-44.39530817606594,-43.39333292820103,-44.0,-44.0,-44.0,-44.5681529313049,-44.60468948156415,-44.63079792403327,-44.65088782498425,-44.66707501739385,-44.68053791002838,-45.2566951765247,5.0
-53.0,-53.56849485895318,-53.60492807014211,-53.63098196386975,-53.43579446180295,-53.399062070211194,-53.3730192370359,-53.353073163732994,-53.33705145138664,-52.7623449486427,-49.0,-49.0,-49.56815269069902,-49.60468907343562,-49.63079738768904,-49.65088718550595,-49.667074292282315,-49.68053711221237,-49.43550996436143,-49.39915950745647,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-44.431846821914476,-44.39530873990676,-43.818605009134664,-43.23739683475664,-44.0,-44.0,-44.56815259811303,-44.60468891638642,-44.63079718130212,-44.65088693943282,-44.667074013257405,-44.68053680521071,-44.691997709856636,-45.72659507076304,5.0
-54.0,-54.0,-54.0,-53.43184778903656,-53.395310380374916,-53.36920190267661,-53.349111972717175,-53.3329247558758,-53.31946184229888,-53.30800083253893,-49.0,-49.56815235792258,-49.604688508410675,-49.630796644949804,-49.65088629983441,-49.66707328794182,-49.680536007124616,-49.43551028527452,-49.39916003812444,-49.373364594850905,-45.0,-45.0,-45.0,-45.0,-45.0,-44.431847154511736,-44.395309304071176,-44.36920048824412,-43.79328312413283,-42.87531698346148,-44.0,-44.578075961298815,-44.61170878786232,-44.636252762184014,-44.655376409499105,-44.670914632738544,-44.68391596632879,-44.69503466049933,-45.27168171506745,-45.84899087035727,5.0
-54.0,-54.0,-53.43184812219046,-53.39531094548147,-53.369202645314424,-53.349112858157504,-53.33292575988648,-53.31946294697839,-53.30800202411951,-53.298069149677026,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-49.431846771206196,-49.39530865389334,-49.36919963380677,-49.34910926755913,-45.0,-45.0,-45.0,-45.0,-44.43184748730036,-44.395309868559465,-44.369201230070914,-44.34911117077479,-43.773323934601656,-42.85284126780605,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.56815463600936,-46.562102704712316,5.0
-54.0,-53.43002528643019,-53.3940340275714,-53.36821445709363,-53.34830097965526,-53.33223134728778,-53.31885156053458,-53.30745189849209,-53.29756573253728,-53.2888705361949,-50.0,-50.0,-50.0,-50.0,-50.0,-49.43184710377428,-49.39530921800837,-49.36920037514394,-49.349110151451214,-49.56432100751039,-45.0,-45.0,-45.0,-44.43184782028051,-44.39531043337197,-44.36920197232299,-44.34911205575596,-44.33292485003445,-43.75701650373891,-42.5019872591372,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.568154303798316,-46.147574074245924,-46.732967650493585,5.0
-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-50.0,-50.0,-50.0,-50.0,-49.431847436533694,-49.39530978244725,-49.369201116905906,-49.349111035849,-49.564320684788484,-49.60088944696754,-45.0,-45.0,-44.431848153452414,-44.395310998508975,-44.369202715000746,-44.34911294124385,-44.33292585409897,-44.31946305063719,-43.743338272942474,-42.17152777905353,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.56815397139627,-45.60469124582678,-46.181428166857245,-47.101049677228545,5.0
-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-50.0,-50.0,-50.0,-49.431847769484634,-49.39531034721028,-49.369201859093096,-49.34911192075293,-49.564320361881556,-49.60088891088742,-50.176254612834136,-45.0,-44.426836608323995,-44.39178644629409,-44.36647040575989,-44.34686656200519,-44.331004235812316,-44.31777152625758,-44.30648071650722,-43.27261615743719,-41.852611390454456,-45.0,-45.0,-45.0,-45.0,-45.0,-45.56815363880306,-45.60469068166234,-45.6307995011509,-46.206749763807814,-47.12883972747176,5.0
-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-50.0,-50.0,-49.43184810262728,-49.395310912297774,-49.36920260170591,-49.3491128061635,-49.564320038789404,-49.60088837450053,-49.626824588300586,-50.6348172929242,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-43.43184653115044,-42.852459428414825,-41.62341390519701,-45.0,-45.0,-45.0,-45.0,-45.56815330601848,-45.60469011717401,-45.63079875932408,-45.65088882089469,-46.22670868846356,-47.492240495616635,5.0
-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.568155014889676,-50.0,-49.4318484359618,-49.39531147771006,-49.369203344744754,-49.34911369208121,-49.564319715511864,-49.60088783780658,-49.62682388881778,-50.20138934966371,-50.77949046537171,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-43.43184686358047,-43.39530881058227,-42.81860513116879,-41.582005498411974,-45.0,-45.0,-45.0,-45.56815297304236,-45.60468955236148,-45.630798017071996,-45.65088793591351,-45.66707514317781,-46.2430158780971,-47.51393522656547,5.0
-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.568154682896356,-54.147574941693556,-49.0,-49.0,-49.0,-49.0,-49.568153356784514,-49.60469020328622,-49.63079887248907,-49.65088895582046,-50.22670888220108,-51.15131084790693,-44.0,-44.0,-44.0,-44.0,-44.0,-43.43184719620168,-43.39530937478724,-43.36920058117625,-42.793283266779625,-42.21408602094423,-45.0,-45.0,-45.56815263987451,-45.604688987224435,-45.63079727439422,-45.65088705042562,-45.6670741391133,-45.68053694368567,-46.71065605799362,-48.14937862391758,5.0
-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.56815435071227,-53.60469188924603,-54.181429277638074,-49.0,-49.0,-49.0,-49.56815302383761,-49.604689638523155,-49.63079813030187,-49.65088807091654,-49.66707529625929,-50.243016088506536,-51.16999420725355,-44.0,-44.0,-44.0,-44.0,-43.4318475290143,-43.39530993931615,-43.369201323056316,-43.34911128164058,-42.77332409381444,-42.74878364734229,-45.0,-45.57316418214336,-45.60821353962612,-45.633529583689864,-45.653133429663725,-45.66899575737378,-45.682228468026764,-46.25851222537188,-46.83594024594082,-47.990063147607344,5.0
-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.568154018337204,-53.60469132545083,-53.630800347191595,-54.206751062241075,-49.0,-49.0,-49.56815269069902,-49.60468907343562,-49.63079738768904,-49.65088718550595,-49.667074292282315,-49.68053711221237,-50.25669411378158,-51.185863543758245,-44.0,-44.0,-44.0,-43.43184786201848,-43.39531050416929,-43.369202065361705,-43.349112166685224,-43.33292497581842,-43.319462084294486,-42.74333698555019,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.56815433497008,-47.147574145572726,-48.06534911383903,5.0
-53.0,-53.0,-53.0,-53.0,-53.0,-53.56815368577099,-53.604690761332094,-53.630799605849596,-53.65088983020123,-54.22671013770953,-49.0,-49.56815235792258,-49.604688508410675,-49.630796644949804,-49.65088629983441,-49.66707328794182,-49.680536007124616,-49.691996848955675,-50.26839959525501,-50.84554499641556,-44.0,-44.0,-43.431848195214414,-43.39531106934698,-43.369202808092844,-43.349113052236646,-43.33292597995486,-43.31946318911217,-43.30800228530096,-42.2749050619184,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.56815400258596,-46.60469129873264,-47.181428258192355,-48.10104985470515,5.0
-53.0,-53.0,-53.0,-53.0,-53.568153353013436,-53.6046901968895,-53.6307988640828,-53.65088894579772,-53.66707628829771,-54.24301745205716,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.56815468665877,-50.60469245910005,-44.0,-43.42192482626789,-43.38829119824747,-43.36374722732684,-43.344623582175444,-43.32908536042679,-43.31608402792166,-43.3049653345735,-42.72835010614554,-42.151310963021075,-46.0,-46.0,-46.0,-46.0,-46.0,-46.568153670010695,-46.60469073459856,-46.63079957071751,-47.2067498705728,-48.128839921337864,5.0
-53.0,-53.0,-53.0,-53.56815302006437,-53.60468963212277,-53.63079812189077,-53.65088806088805,-53.66707528488788,-53.68053820434325,-54.25669556857152,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.56815435447684,-50.60469189563174,-50.435967071487994,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-42.43184624345715,-41.85245876997684,-46.0,-46.0,-46.0,-46.0,-46.56815333724409,-46.604690170140636,-46.63079882893055,-46.65088890388596,-47.22670880762926,-48.15131071822481,5.0
-53.0,-53.0,-53.56815268692361,-53.60468906703156,-53.630797379273126,-53.65088717547173,-53.66707428090441,-53.68053709969364,-53.69199802750533,-54.26840112816289,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.56815402210393,-50.60469133184021,-50.43596739620369,-50.56287229063955,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-42.431846575721764,-42.39530832230464,-41.81860428806815,-46.0,-46.0,-46.0,-46.56815300428594,-46.60468960535852,-46.63079808671838,-46.6508880189523,-46.66707523733644,-47.24301600751749,-47.82073940134088,5.0
-53.0,-53.56849485895318,-53.60492807014211,-53.63098196386975,-53.6510385729141,-53.667203581891364,-53.680650787303705,-53.69210019567765,-53.70202429072662,-54.74059689742755,-50.0,-50.0,-50.0,-50.0,-50.0,-50.56815368953988,-50.604690767725145,-50.435967721105776,-50.56287197691138,-50.599625127643904,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-42.43184690817741,-42.39530888622939,-42.369199939133495,-41.793282281271495,-46.0,-46.0,-46.56815267113608,-46.60468904025194,-46.63079734408055,-46.65088713351196,-46.667074233325785,-46.68053704734449,-47.25669402737332,-47.278728348876626,5.0
-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.56815466716323,-55.147574905693155,-50.0,-50.0,-50.0,-50.0,-50.56815335678452,-50.60469020328623,-50.43596804619444,-50.56287166300326,-50.59962460140384,-51.17468074942743,-43.0,-43.0,-43.0,-43.0,-43.0,-42.4318472408243,-42.395309450477775,-42.369200680645605,-42.34911051569888,-41.773322993856056,-46.0,-46.56997550586937,-46.605965958229156,-46.631785532320364,-46.65169901201328,-46.667768645914386,-46.681148433773835,-46.692548096649006,-46.7024342632513,-47.279128951942646,5.0
-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.56815433497008,-54.604691862543156,-55.18142923153894,-50.0,-50.0,-50.0,-50.568153023837624,-50.60468963852317,-50.435968371469855,-50.562871348915,-50.59962407486253,-50.625611950914866,-51.19985231600413,-43.0,-43.0,-43.0,-43.0,-42.43184757366258,-42.39531001505015,-42.36920142258269,-42.34911140030511,-42.332924106810935,-41.75701548204821,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,5.0
-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.56815400258596,-54.604691298732625,-54.63080031207961,-54.65089067223522,-50.0,-50.0,-50.56815269069902,-50.60468907343563,-50.435968696932214,-50.56287103464645,-50.59962354801969,-50.625611262604316,-50.64548416762787,-51.21961222024791,-43.0,-43.0,-43.0,-42.43184790669246,-42.3953105799468,-42.36920216494516,-42.34911228541768,-42.3329251104505,-42.31946223242571,-42.308001253355705,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,5.0
-54.0,-54.0,-54.0,-54.0,-54.0,-54.5681536700107,-54.604690734598556,-54.6307995707175,-54.650889788313435,-54.667077243637316,-50.0,-50.56815235736855,-50.60468850802332,-50.43596902258169,-50.562870720197395,-50.59962302087503,-50.625610573900246,-50.645483350246664,-50.661430122064765,-51.235712222526125,-43.0,-43.0,-42.431848239914125,-42.39531114516804,-42.36920290773342,-42.349113171037104,-42.33292611466393,-42.31946333732799,-42.30800244517628,-42.298069597584906,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-46.43184577840841,5.0
-54.0,-54.0,-54.0,-54.0,-54.568153337244084,-54.604690170140636,-54.63079882893056,-54.65088890388596,-54.66707624077345,-54.680539256073146,-51.0,-51.0,-50.431848102627285,-50.56377620073696,-50.601093248580106,-50.62751533836428,-50.64773713021327,-50.66397244723749,-50.6774411528772,-51.252891684715166,-43.0,-42.41554998024617,-42.38369527583278,-42.36014531616558,-42.34164953334232,-42.32653974324683,-42.313846850723756,-42.302959172846556,-42.293466745265725,-42.28508197544681,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-46.43184611040575,-45.85245846546436,5.0
-54.0,-54.0,-54.0,-54.56815300428594,-54.60468960535853,-54.63079808671837,-54.6508880189523,-54.66707523733644,-54.68053815202398,-55.256695498878784,-51.0,-50.43184843540778,-50.5637758739301,-50.601092698623674,-50.62751461761833,-50.64773627243732,-50.66397147608844,-50.67744008586493,-50.688884401909554,-51.72111666376926,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-46.43184644259388,-46.395308096487554,-45.81860389815326,5.0
-54.0,-54.0,-54.568152671136076,-54.60468904025194,-54.63079734408055,-54.65088713351196,-54.66707423332578,-54.68053704734449,-54.691997971038084,-55.72659556823096,-50.0,-50.56815235736855,-50.60468850802332,-50.6307966446502,-50.65088629958825,-50.66707328773118,-50.68053600693904,-50.69199684878858,-51.26839959507369,-51.84554499622439,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-46.43184677497299,-46.395308660282716,-46.369199642203434,-45.79328182549622,5.0
-54.0,-54.56997550586937,-54.605965958229156,-54.63178553232037,-54.65169901201328,-54.667768645914386,-54.681148433773835,-54.692548096649,-55.268997286756914,-55.84617461322926,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.568154686658765,-52.14757495030266,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-47.0,-47.0,-47.0,-47.0,-47.0,-46.431847107543234,-46.39530922440142,-46.36920038354541,-46.34911016146825,-45.331679087476644,5.0
-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.56815463600936,-56.14757483440719,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.56815435447683,-51.60469189563173,-52.18142928866219,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.56815484023479,-47.0,-47.0,-47.0,-47.0,-46.43184744030483,-46.39530978884397,-46.369201125312195,-46.34911104587176,-45.773323755230166,-45.19523707922866,5.0
-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.568154303798316,-55.604691809667635,-55.63080098353033,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.56815402210393,-51.6046913318402,-51.630800355588256,-52.64266254894142,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.56815450814111,-43.14757454182047,-47.0,-47.0,-47.0,-46.43184777325793,-46.39531035361067,-46.369201867504216,-46.34911193078142,-46.33292470832438,-45.75701630893368,-45.179565959036175,5.0
-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.56815397139628,-55.60469124582677,-55.63080024255285,-55.65089058933882,-51.0,-51.0,-51.0,-51.0,-51.0,-51.56815368953988,-51.604690767725124,-51.630799614251075,-52.20674993738449,-52.23355448851192,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.56815417585656,-42.60469159264486,-43.18142876559396,-47.0,-47.0,-46.43184810640275,-46.39531091870185,-46.369202610121846,-46.349112816197746,-46.332925712307855,-46.319462894629226,-45.743338065103785,-45.72127130326372,5.0
-55.0,-55.0,-55.0,-55.0,-55.0,-55.56815363880306,-55.60469068166234,-55.630799501150896,-55.650889705369636,-55.435679042128314,-51.0,-51.0,-51.0,-51.0,-51.56815335678451,-51.60469020328621,-51.63079887248908,-51.65088895582046,-51.66707629966262,-51.680539320867034,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.0,-42.568153843380955,-42.604691028679476,-42.63079995718661,-42.65089024909824,-47.0,-46.43150593418442,-46.39507191560383,-46.36901802552871,-46.34896141875513,-46.33279641131895,-46.319349207016415,-46.30789979947683,-46.297975705076006,-45.72134952847213,5.0
-55.0,-55.0,-55.0,-55.0,-55.56815330601847,-55.604690117174,-55.63079875932409,-55.65088882089469,-55.43567936487842,-54.85753682317981,-51.0,-51.0,-51.0,-51.56815302383762,-51.604689638523155,-51.63079813030187,-51.65088807091653,-51.66707529625929,-51.68053821685485,-51.69199923254955,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.56815351071409,-42.60469046439038,-42.63079921562115,-42.6508893649344,-42.4356791663551,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-45.43184579413269,5.0
-55.0,-55.0,-55.0,-55.568152973042366,-55.60468955236148,-55.630798017071996,-55.65088793591352,-55.435679687813575,-55.39911117099471,-54.40094545817297,-51.0,-51.0,-51.56815269069902,-51.604689073435615,-51.63079738768904,-51.650887185505944,-51.667074292282315,-51.68053711221238,-51.691998041008866,-51.435446613188475,-41.99999999999999,-42.0,-42.0,-42.0,-42.5681531778558,-42.604689899777284,-42.63079847363066,-42.65088848026463,-42.43567948917642,-41.857537101305795,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-45.43184612613907,-45.39530755970317,5.0
-55.0,-55.0,-55.56815263987452,-55.604688987224435,-55.630797274394226,-55.65088705042562,-55.435680010933986,-55.3991117074284,-54.823780304530054,-54.2439488801668,-51.0,-51.56815235792257,-51.60468850841068,-51.6307966449498,-51.65088629983441,-51.66707328794181,-51.68053600712461,-51.691996848955675,-51.435446932935335,-51.399174701247674,-41.99999999999999,-42.0,-42.0,-42.568152844805894,-42.60468933483987,-42.63079773121474,-42.65088759508844,-42.43567981218287,-42.399111377468536,-41.82377973991491,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-45.431846458336246,-45.395308123190425,-44.81860394426071,5.0
-55.0,-55.573164182143366,-55.60821353962612,-55.63352958368987,-55.653133429663725,-55.43558028730536,-55.39896941203526,-55.37299893680619,-54.79838018158751,-53.88371371487824,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.43184643896421,-51.39530809033075,-50.818603887522414,-41.99999999999999,-42.0,-42.56815251156419,-42.60468876957781,-42.630796988372985,-42.65088670940534,-42.43568013537464,-42.399111914020416,-42.37317578762977,-41.36673187253164,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-45.43184679072441,-45.395308687000906,-45.369199677315414,-44.79328187939166,5.0
-56.00000000000001,-56.0,-56.0,-56.0,-55.43184752901429,-55.39530993931615,-55.369201323056316,-55.34911128164058,-54.77332409381443,-53.21710447822945,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.43184677134121,-51.39530865412238,-51.369199634107765,-50.7932818130697,-41.99999999999999,-42.59195920476712,-42.62180322104488,-42.64419675567762,-42.66194849549973,-42.43524797519665,-42.398508983815574,-42.37243351452906,-41.79754183233159,-40.88221729966934,-46.0,-46.0,-46.0,-46.0,-46.0,-45.43184712330371,-45.39530925113494,-45.369200418677515,-45.349110203356034,-44.77332254530448,5.0
-56.00000000000001,-56.0,-56.0,-55.43184786201848,-55.39531050416929,-55.369202065361705,-55.349112166685224,-55.332924975818415,-54.30947556825456,-52.60342815079652,-52.0,-52.0,-52.0,-52.0,-52.0,-51.43184710390939,-51.39530921823755,-51.36920037544511,-51.34911015181031,-50.77332247128031,-43.0,-43.0,-43.0,-43.0,-42.43184757366258,-42.39531001505015,-42.36920142258269,-42.34911140030511,-41.773324264226844,-40.852841846604754,-46.0,-46.0,-46.0,-46.0,-45.43184745607437,-45.395309815592846,-45.36920116046444,-45.349111087783506,-45.33292375243881,-44.75701499490152,5.0
-56.00000000000001,-56.0,-55.431848195214414,-55.39531106934699,-55.369202808092844,-55.34911305223664,-55.33292597995485,-54.7570180570108,-54.17956820348633,-52.8110378551424,-52.0,-52.0,-52.0,-52.0,-51.43184743666888,-51.39530978267656,-51.369201117207254,-51.349111036208285,-51.332923693957014,-50.75701491450799,-43.0,-43.0,-43.0,-42.43184790669246,-42.3953105799468,-42.36920216494516,-42.34911228541768,-42.3329251104505,-41.75701686172614,-41.17956666879665,-46.0,-46.0,-46.0,-45.43184778903656,-45.39531038037492,-45.36920190267661,-45.349111972717175,-45.3329247558758,-45.31946184229888,-44.29084613337044,5.0
-56.00000000000001,-55.4219248262679,-55.38829119824748,-55.36374722732685,-55.344623582175444,-55.32908536042679,-55.31608402792167,-54.739712576511565,-54.162489058119384,-53.29719247703036,-52.0,-52.0,-52.0,-51.4318477696199,-51.39531034743972,-51.369201859394614,-51.349111921112424,-51.33292469736058,-51.319461777916494,-50.74333657738358,-43.0,-43.0,-42.431848239914125,-42.39531114516804,-42.36920290773342,-42.349113171037104,-42.33292611466393,-42.31946333732799,-41.74333865488084,-41.16625635473855,-46.0,-46.0,-45.431848122190466,-45.39531094548147,-45.36920264531442,-45.349112858157504,-45.33292575988647,-45.31946294697838,-44.74333813484496,-44.166255699279795,5.0
-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-54.4318464895084,-53.852459333109564,-52.623413626672246,-52.0,-52.0,-51.43184810276262,-51.395310912527364,-51.369202602007604,-51.34911280652321,-51.332925701337786,-51.319462882559236,-51.30800195463278,-50.731630816441644,-43.0,-42.41554998024617,-42.38369527583278,-42.36014531616558,-42.34164953334232,-42.32653974324683,-42.313846850723756,-42.302959172846556,-41.72619631594589,-41.8201827618066,-46.0,-45.43002528643019,-45.3940340275714,-45.36821445709363,-45.34830097965525,-45.332231347287774,-45.318851560534576,-45.30745189849209,-44.73103464840163,-43.80378851459091,5.0
-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-54.431846821914476,-54.39530873990677,-53.81860500913466,-52.01236216939965,-52.0,-51.43183623234956,-51.395302945283795,-51.369196745283226,-51.34910826965704,-51.3329220656503,-51.31945989979342,-51.30799946568406,-51.298066972675336,-50.721449065645636,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-43.703971558788396,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-44.43184615729333,-43.43942249046979,5.0
-55.0,-55.0,-55.0,-55.0,-55.0,-54.431847154511736,-54.395309304071176,-54.36920048824411,-53.358858090339446,-51.66950828922375,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.4318457746481,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-43.13630742967377,-44.70320321222391,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-44.4318464895084,-43.852459333109564,-43.26734413771845,5.0
-55.0,-55.0,-55.0,-55.0,-54.43184748730035,-54.395309868559465,-54.369201230070914,-53.79328426280405,-53.21408738134385,-52.63094409413908,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.43184610664329,-50.39530752663356,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.56815417585656,-43.56210106722986,-44.97495228350322,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-44.431846821914476,-44.39530873990676,-43.818605009134664,-43.23739683475664,5.0
-55.0,-55.0,-55.0,-54.43184782028052,-54.39531043337196,-54.369201972323,-54.34911205575596,-53.77332520550992,-53.74878496081282,-53.16325568283619,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.43184643882927,-50.39530809010185,-50.564032928913925,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.0,-42.568153843380955,-43.147573020726924,-43.732965952669744,-45.119953811265404,-45.0,-45.0,-45.0,-45.0,-45.0,-44.431847154511736,-44.395309304071176,-44.36920048824412,-43.79328312413283,-43.21408582611286,5.0
-55.0,-55.0,-54.43184815345241,-54.39531099850896,-54.369202715000746,-54.349112941243845,-54.33292585409896,-54.31946305063719,-53.74333827294247,-53.1662558733394,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.4318467712062,-50.39530865389336,-50.56403260419824,-50.600991695063584,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.56815351071409,-42.60469046439038,-43.1814268178101,-43.762911341321754,-45.38294651427128,-45.0,-45.0,-45.0,-45.0,-44.43184748730036,-44.395309868559465,-44.369201230070914,-44.34911117077479,-43.773323934601656,-43.19523731541483,5.0
-55.0,-54.426836608323995,-54.39178644629409,-54.36647040575989,-54.34686656200519,-54.33100423581231,-54.31777152625757,-54.30648071650722,-53.729983969966725,-52.80242985363436,-51.0,-51.0,-51.0,-51.0,-51.0,-50.43184710377428,-50.395309218008386,-50.564032279296136,-50.6009911518586,-50.62718046942838,-41.99999999999999,-42.0,-42.0,-42.0,-42.5681531778558,-42.604689899777284,-42.63079847363066,-43.20674818685725,-43.786220433659956,-45.414763480759525,-45.0,-45.0,-45.0,-44.43184782028051,-44.39531043337197,-44.36920197232299,-44.34911205575596,-44.33292485003445,-43.75701650373891,-43.17956620915731,5.0
